Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month
2017-12-24,2017-12-28,Standard Class,Consumer,United States,Oceanside,New York,East,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",14.376,3,0.2,4.8519,2017,December
2015-09-11,2015-09-15,Standard Class,Consumer,United States,Redlands,California,West,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,181.35,9,0.0,48.9645,2015,September
2015-09-11,2015-09-15,Standard Class,Consumer,United States,Redlands,California,West,Office Supplies,Labels,Avery 474,8.64,3,0.0,4.2336,2015,September
2014-12-20,2014-12-25,Standard Class,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,43.512,7,0.2,3.8073,2014,December
2014-12-20,2014-12-25,Standard Class,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),25.92,5,0.2,9.072,2014,December
2015-07-23,2015-07-27,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,68.94,3,0.0,20.682,2015,July
2015-07-23,2015-07-27,Standard Class,Home Office,United States,New York City,New York,East,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",128.82,3,0.0,50.2398,2015,July
2014-11-11,2014-11-15,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",67.56,3,0.2,6.756,2014,November
2014-11-11,2014-11-15,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,5,0.2,7.8735,2014,November
2014-11-11,2014-11-15,Standard Class,Consumer,United States,Houston,Texas,Central,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704,2014,November
2014-11-11,2014-11-15,Standard Class,Consumer,United States,Houston,Texas,Central,Technology,Phones,Classic Ivory Antique Telephone ZL1810,241.176,3,0.2,15.0735,2014,November
2017-12-14,2017-12-20,Standard Class,Home Office,United States,Chicago,Illinois,Central,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,0.2,28.497,2017,December
2017-12-14,2017-12-20,Standard Class,Home Office,United States,Chicago,Illinois,Central,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,2017,December
2017-08-21,2017-08-22,First Class,Consumer,United States,Oakland,California,West,Office Supplies,Art,Newell 336,17.12,4,0.0,4.9648,2017,August
2017-08-21,2017-08-22,First Class,Consumer,United States,Oakland,California,West,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,431.968,4,0.2,37.7972,2017,August
2017-08-21,2017-08-22,First Class,Consumer,United States,Oakland,California,West,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0.0,10.3936,2017,August
2017-08-21,2017-08-22,First Class,Consumer,United States,Oakland,California,West,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",117.144,9,0.2,42.4647,2017,August
2017-08-21,2017-08-22,First Class,Consumer,United States,Oakland,California,West,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",51.75,5,0.0,24.84,2017,August
2016-08-27,2016-09-01,Second Class,Consumer,United States,Quincy,Massachusetts,East,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",244.615,1,0.3,20.967,2016,August
2016-08-27,2016-09-01,Second Class,Consumer,United States,Quincy,Massachusetts,East,Technology,Phones,PureGear Roll-On Screen Protector,59.97,3,0.0,28.7856,2016,August
2016-08-27,2016-09-01,Second Class,Consumer,United States,Quincy,Massachusetts,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,81.54,9,0.0,36.693,2016,August
2016-08-27,2016-09-01,Second Class,Consumer,United States,Quincy,Massachusetts,East,Office Supplies,Fasteners,Staples,11.68,4,0.0,5.256,2016,August
2016-08-27,2016-09-01,Second Class,Consumer,United States,Quincy,Massachusetts,East,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",29.0,5,0.0,13.92,2016,August
2015-08-13,2015-08-20,Standard Class,Corporate,United States,Yucaipa,California,West,Office Supplies,Art,50 Colored Long Pencils,50.8,5,0.0,13.208,2015,August
2016-08-17,2016-08-21,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",15.712,4,0.2,5.6956,2016,August
2016-12-26,2016-12-31,Standard Class,Consumer,United States,New York City,New York,East,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0.0,18.8937,2016,December
2014-09-23,2014-09-28,Standard Class,Corporate,United States,San Diego,California,West,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",435.999,3,0.15,20.5176,2014,September
2014-09-23,2014-09-28,Standard Class,Corporate,United States,San Diego,California,West,Technology,Phones,netTALK DUO VoIP Telephone Service,83.984,2,0.2,31.494,2014,September
2014-07-19,2014-07-24,Standard Class,Corporate,United States,Bristol,Connecticut,East,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",70.56,1,0.3,-4.032,2014,July
2014-07-19,2014-07-24,Standard Class,Corporate,United States,Bristol,Connecticut,East,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",20.88,2,0.0,9.6048,2014,July
2014-07-19,2014-07-24,Standard Class,Corporate,United States,Bristol,Connecticut,East,Office Supplies,Binders,Acco Hanging Data Binders,3.81,1,0.0,1.8288,2014,July
2017-09-07,2017-09-13,Standard Class,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Paper,Easy-staple paper,73.008,9,0.2,26.4654,2017,September
2016-05-06,2016-05-10,Standard Class,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2,0.2,-3.272,2016,May
2015-06-04,2015-06-08,Second Class,Home Office,United States,New York City,New York,East,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",30.44,4,0.0,14.3068,2015,June
2015-06-04,2015-06-08,Second Class,Home Office,United States,New York City,New York,East,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,0.0,11.9952,2015,June
2015-12-13,2015-12-20,Standard Class,Home Office,United States,Revere,Massachusetts,East,Office Supplies,Paper,Xerox 222,19.44,3,0.0,9.3312,2015,December
2015-12-13,2015-12-20,Standard Class,Home Office,United States,Revere,Massachusetts,East,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,37.88,2,0.0,18.94,2015,December
2014-01-31,2014-02-02,First Class,Consumer,United States,Mission Viejo,California,West,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",290.666,2,0.15,3.4196,2014,January
2014-07-09,2014-07-15,Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.368,2,0.2,3.6288,2014,July
2014-07-09,2014-07-15,Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1895,14.352,3,0.2,4.485,2014,July
2015-11-21,2015-11-25,Standard Class,Consumer,United States,Las Vegas,Nevada,West,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0.0,41.1684,2015,November
2015-11-21,2015-11-25,Standard Class,Consumer,United States,Las Vegas,Nevada,West,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",66.048,4,0.2,23.1168,2015,November
2017-09-23,2017-09-30,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",25.824,6,0.2,9.0384,2017,September
2017-09-23,2017-09-30,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,160.96,2,0.0,48.288,2017,September
2015-12-04,2015-12-10,Standard Class,Consumer,United States,Hempstead,New York,East,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44,3,0.0,11.376,2015,December
2015-12-04,2015-12-10,Standard Class,Consumer,United States,Hempstead,New York,East,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,364.41,5,0.1,8.098,2015,December
2015-12-04,2015-12-10,Standard Class,Consumer,United States,Hempstead,New York,East,Technology,Phones,Square Credit Card Reader,39.96,4,0.0,10.3896,2015,December
2016-11-01,2016-11-04,First Class,Corporate,United States,Conroe,Texas,Central,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.9795,2016,November
2017-03-17,2017-03-21,Standard Class,Home Office,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1900,10.272,3,0.2,3.21,2017,March
2017-11-23,2017-11-24,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,OIC Stacking Trays,24.048,9,0.2,7.2144,2017,November
2017-08-27,2017-08-30,First Class,Corporate,United States,Tampa,Florida,South,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,2.896,1,0.2,0.9774,2017,August
2015-12-04,2015-12-09,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94,3,0.0,8.7906,2015,December
2015-12-04,2015-12-09,Second Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",384.174,7,0.1,29.8802,2015,December
2017-10-07,2017-10-11,Standard Class,Home Office,United States,Charlotte,North Carolina,South,Office Supplies,Fasteners,Staples,18.936,3,0.2,5.9175,2017,October
2017-10-07,2017-10-11,Standard Class,Home Office,United States,Charlotte,North Carolina,South,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.384,2,0.2,16.6788,2017,October
2017-03-25,2017-03-30,Second Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1953,6.848,2,0.2,2.14,2017,March
2017-06-10,2017-06-10,Same Day,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",40.032,6,0.2,15.012,2017,June
2017-07-01,2017-07-08,Standard Class,Home Office,United States,Indianapolis,Indiana,Central,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,4,0.0,13.3176,2017,July
2017-07-01,2017-07-08,Standard Class,Home Office,United States,Indianapolis,Indiana,Central,Office Supplies,Paper,Xerox 226,25.92,4,0.0,12.4416,2017,July
2014-11-21,2014-11-26,Standard Class,Corporate,United States,Richmond,Kentucky,South,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",36.99,1,0.0,9.9873,2014,November
2014-11-21,2014-11-26,Standard Class,Corporate,United States,Richmond,Kentucky,South,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,193.95,3,0.0,9.6975,2014,November
2014-11-21,2014-11-26,Standard Class,Corporate,United States,Richmond,Kentucky,South,Office Supplies,Art,Newell 322,5.46,3,0.0,1.4742,2014,November
2015-10-17,2015-10-17,Same Day,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",77.88,2,0.0,3.894,2015,October
2014-04-23,2014-04-27,Standard Class,Home Office,United States,Columbus,Ohio,East,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372,2,0.3,-12.0588,2014,April
2014-04-23,2014-04-27,Standard Class,Home Office,United States,Columbus,Ohio,East,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,22.336,4,0.2,7.8176,2014,April
2017-04-30,2017-05-06,Standard Class,Consumer,United States,Columbus,Ohio,East,Office Supplies,Paper,Xerox 222,10.368,2,0.2,3.6288,2017,April
2016-09-20,2016-09-24,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,Strathmore Photo Frame Cards,65.79,9,0.0,30.2634,2016,September
2016-09-20,2016-09-24,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Art,Newell 343,11.76,4,0.0,3.1752,2016,September
2016-09-20,2016-09-24,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1944,77.52,2,0.0,37.9848,2016,September
2016-09-20,2016-09-24,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,48.64,2,0.2,15.808,2016,September
2016-09-02,2016-09-02,Same Day,Consumer,United States,Madison,Wisconsin,Central,Office Supplies,Fasteners,Colored Push Pins,1.81,1,0.0,0.6516,2016,September
2016-09-02,2016-09-02,Same Day,Consumer,United States,Madison,Wisconsin,Central,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,0.0,3.8822,2016,September
2015-04-27,2015-05-02,Standard Class,Home Office,United States,Aurora,Colorado,West,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,43.56,5,0.2,3.267,2015,April
2015-04-27,2015-05-02,Standard Class,Home Office,United States,Aurora,Colorado,West,Office Supplies,Supplies,Acme Value Line Scissors,5.84,2,0.2,0.73,2015,April
2016-05-28,2016-06-03,Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Accessories,Imation Clip USB flash drive - 8 GB,131.6,7,0.0,7.896,2016,May
2016-05-28,2016-06-03,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72,4,0.2,7.384,2016,May
2015-09-24,2015-09-28,Standard Class,Home Office,United States,Dubuque,Iowa,Central,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",15.24,4,0.0,6.858,2015,September
2017-07-03,2017-07-06,Second Class,Home Office,United States,Lancaster,Ohio,East,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,0.2,11.1024,2017,July
2017-07-03,2017-07-06,Second Class,Home Office,United States,Lancaster,Ohio,East,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6,0.2,11.223,2017,July
2017-12-08,2017-12-09,First Class,Consumer,United States,Inglewood,California,West,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,29.79,3,0.0,8.6391,2017,December
2017-12-08,2017-12-09,First Class,Consumer,United States,Inglewood,California,West,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",128.9,2,0.0,15.468,2017,December
2017-12-08,2017-12-09,First Class,Consumer,United States,Inglewood,California,West,Office Supplies,Paper,Xerox 1968,60.12,9,0.0,28.8576,2017,December
2017-12-05,2017-12-09,Standard Class,Consumer,United States,Bellevue,Washington,West,Office Supplies,Binders,GBC Wire Binding Combs,24.816,3,0.2,8.3754,2017,December
2017-12-05,2017-12-09,Standard Class,Consumer,United States,Bellevue,Washington,West,Office Supplies,Binders,Zipper Ring Binder Pockets,14.976,6,0.2,5.4288,2017,December
2017-10-30,2017-10-30,Same Day,Consumer,United States,Dallas,Texas,Central,Office Supplies,Storage,X-Rack File for Hanging Folders,54.192,6,0.2,4.0644,2017,October
2015-11-29,2015-11-30,Same Day,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",4.304,1,0.2,1.5602,2015,November
2017-11-19,2017-11-23,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Envelopes,Staple envelope,16.74,3,0.0,8.37,2017,November
2016-07-29,2016-08-02,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,2,0.2,-16.9568,2016,July
2015-06-12,2015-06-17,Standard Class,Consumer,United States,Newark,Delaware,East,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",29.9,5,0.0,5.083,2015,June
2016-08-06,2016-08-07,First Class,Corporate,United States,New York City,New York,East,Office Supplies,Paper,Easy-staple paper,70.88,2,0.0,33.3136,2016,August
2017-06-11,2017-06-15,Standard Class,Home Office,United States,Auburn,Alabama,South,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,0.0,1.0904,2017,June
2016-10-07,2016-10-13,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,GBC Recycled VeloBinder Covers,27.264,2,0.2,8.8608,2016,October
2014-09-08,2014-09-14,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",56.65,5,0.0,24.3595,2014,September
2014-09-08,2014-09-14,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,0.0,4.1916,2014,September
2014-09-08,2014-09-14,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698,2014,September
2014-03-16,2014-03-21,Second Class,Home Office,United States,Raleigh,North Carolina,South,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.495,2014,March
